model,file_path,domain,cer,wer,first_partial_latency_s,first_final_latency_s,finalization_latency_s,total_latency_s,audio_duration_s,rtf,num_partial_results,num_final_results,ref,hyp
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_141.wav,class_lecture,0.3333333333333333,0.6666666666666666,1.673,1.789,2.349,3.088,0.739,4.1787,2,1,স্ক্র হাতে নিবা,একটু হাতে নিব।
soniox_rt_streaming,/class_lecture/class_onnorokom_107_d_22.wav,class_lecture,0.04878048780487805,0.23076923076923078,2.438,6.238,2.66,7.47,4.81,1.5531,24,1,আঃ ম্যাক্সিমাম টাইম স্টুডেন্ট দের মধ্যে ছাত্র ছাত্রীদের মধ্যে একটা কনফিউশন কাজ করে,ম্যাক্সিমাম টাইম স্টুডেন্টদের মধ্যে ছাত্র-ছাত্রীদের মধ্যে একটা কনফিউশন কাজ করে।
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_191.wav,class_lecture,0.09090909090909091,0.5,1.762,2.488,2.468,3.795,1.327,2.8596,7,1,এইবার স্ক্র ঘুরাতে হবে,এইবার স্ক্রু ঘোরাতে হবে।
soniox_rt_streaming,/class_lecture/class_onnorokom_108_d_18.wav,class_lecture,0.03296703296703297,0.26666666666666666,1.947,7.46,2.935,8.802,5.867,1.5003,31,1,সাইন্স এর বিভিন্ন এক্সপেরিমেন্ট করা যায় যেটার মাধ্যমে সাইন্স শেখাটা অনেক এনজয় ফুল সহজ হয়,"সাইন্সের বিভিন্ন এক্সপেরিমেন্ট করা যায়, যেটার মাধ্যমে সাইন্স শেখাটা অনেক এনজয়ফুল, সহজ হয়।"
soniox_rt_streaming,/class_lecture/class_onnorokom_108_d_21.wav,class_lecture,0.0,0.0,1.843,3.895,2.658,5.223,2.565,2.0363,15,1,তো তাদেরকে তোমরা এই গিফটটা চাইলে দিতে পারো,তো তাদেরকে তোমরা এই গিফটটা চাইলে দিতে পারো।
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_183.wav,class_lecture,0.16666666666666666,1.0,1.562,2.021,2.418,3.302,0.884,3.7357,3,1,এভাবে স্ক্র ঘুরালে,এইভাবে স্ক্রু ঘোরালে—
soniox_rt_streaming,/class_lecture/class_onnorokom_107_d_43.wav,class_lecture,0.08080808080808081,0.3,1.614,7.571,2.963,9.97,7.007,1.4229,43,2,খেলার কর কথাটা তারপরে আমি বুঝায় আদি বেগ মানে গণনার শুরুতে বেগ আর শেষ বেগ মানে হচ্ছে গণনার শেষে বেগ,"খেয়াল করো, কথাটা—তারপর আমি বুঝাই। আদিবেগ মানে গণনার শুরুতে বেগ, আর শেষ বেগ মানে হচ্ছে গণনার শেষে বেগ।"
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_129.wav,class_lecture,0.3333333333333333,0.25,1.855,2.063,2.325,3.287,0.962,3.4172,3,1,কাজেই এটা এখন আমরা,এটা এখন আমরা—
soniox_rt_streaming,/class_lecture/class_onnorokom_107_d_37.wav,class_lecture,0.044444444444444446,0.2222222222222222,1.86,4.216,2.524,5.449,2.925,1.8627,17,1,তাহলে যাত্রার শেষের বেগকে তুমি যদি বল শেষ বেগ,"তাহলে যাত্রা শেষের বেগকে তুমি যদি বলো ""শেষ বেগ""—"
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_204.wav,class_lecture,0.1111111111111111,0.5,1.502,1.814,2.302,3.021,0.719,4.2022,2,1,এইটার মান,এটার মান—
soniox_rt_streaming,/class_lecture/class_onnorokom_106_d_22.wav,class_lecture,0.05263157894736842,0.5,1.677,2.208,2.345,3.48,1.135,3.0659,5,1,সব সময় নিচেই পড়বে,সবসময় নিচেই পড়বে।
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_52.wav,class_lecture,0.0,0.0,1.721,2.932,2.4,4.196,1.796,2.3363,10,1,সাথে আরেকটা কোশ্চেন আমি যদি করি এরকম,"সাথে আরেকটা কোশ্চেন আমি যদি করি, এরকম—"
soniox_rt_streaming,/class_lecture/class_onnorokom_107_d_44.wav,class_lecture,0.0,0.0,1.594,3.193,2.498,4.421,1.923,2.2988,9,1,এখন গণনা শুরু আর গণনা শেষ,"এখন গণনা শুরু, আর গণনা শেষ।"
soniox_rt_streaming,/class_lecture/class_onnorokom_107_d_6.wav,class_lecture,0.024096385542168676,0.15384615384615385,1.905,5.906,2.797,7.239,4.442,1.6296,27,1,দ্বিতীয় ক্ষেত্রে এই ফরমুলা এইভাবে এই ফরমুলা ব্যবহার না করে দ্বিতীয় ক্ষেত্রে বলেছে,"দ্বিতীয় ক্ষেত্রে এই ফর্মুলা, এইভাবে এই ফর্মুলা ব্যবহার না করে, দ্বিতীয় ক্ষেত্রে বলেছে—"
soniox_rt_streaming,/class_lecture/class_onnorokom_101_d_15.wav,class_lecture,0.1743119266055046,0.3,2.674,7.37,2.642,12.138,9.496,1.2782,46,3,আ তিনের পাঁচ তিন দশমিক পাঁচ এই অঙ্কটা দেখাব এটার পেজ নাম্বার হচ্ছে থার্টি নাইন প্রশ্ন হচ্ছে স্থির অবস্থা থেকে,"তিনের পা, তিন দশমিক পাঁচ—এই অংকটা দেখাব। এটার পেজ নম্বর হচ্ছে 39। প্রশ্ন হচ্ছে, স্থির অবস্থা থেকে—"
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_80.wav,class_lecture,0.043478260869565216,0.1111111111111111,1.703,3.635,2.487,4.903,2.416,2.0294,13,1,গুণন করে আমরা থার্ড ভেক্টরের কিছু একটা মান পাই,বুনন করে আমরা থার্ড ভেক্টরের কিছু একটা মান পাই।
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_74.wav,class_lecture,0.15151515151515152,0.16666666666666666,1.506,2.861,2.513,4.193,1.68,2.4957,9,1,সেই গুণনকে বলেছি আমরা ভেক্টর গুণন,সেই গুণনকে বলেছি আমরা ভেক্টর।
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_64.wav,class_lecture,0.057971014492753624,0.07142857142857142,1.83,4.939,2.65,6.244,3.594,1.7374,23,1,যে দুইটা ভেক্টর দেওয়া থাকবে ওদের ডট গুণন করে যদি তুমি জিরো পেয়ে যাও,"যে দুইটা ভেক্টর দেওয়া থাকবে, ওদের ডট গুণন করে যদি তুমি 0 পেয়ে যাও—"
soniox_rt_streaming,/class_lecture/class_onnorokom_107_d_61.wav,class_lecture,0.037037037037037035,0.2,1.879,3.466,2.473,4.708,2.235,2.1067,11,1,সেকেন্ড যে গগনা করতে যাচ্ছে,সেকেন্ড যে গণনা করতে যাচ্ছে—
soniox_rt_streaming,/class_lecture/class_onnorokom_101_d_14.wav,class_lecture,0.060240963855421686,0.5,1.898,6.578,2.566,7.815,5.249,1.4888,26,1,প্রথম এর আগের টার ক্ষেত্রে আমরা ভি কে ভ্যানিস করে দিয়েছি আর এই বারের ক্ষেত্রে আমরা,"প্রথমে, এর আগেরটার ক্ষেত্রে আমরা ভিকে ভ্যানিশ করে দিয়েছি, আর এইবারের ক্ষেত্রে আমরা—"
soniox_rt_streaming,/class_lecture/class_onnorokom_101_d_13.wav,class_lecture,0.1,1.0,1.48,2.099,2.315,3.377,1.062,3.1794,4,1,শুধু মাত্র,শুধুমাত্র।
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_70.wav,class_lecture,0.05263157894736842,0.14285714285714285,1.596,3.428,2.599,4.713,2.114,2.2292,14,1,এটার সংজ্ঞা ইতিমধ্যে দেখা হয়ে গেছে যে,একটা সংজ্ঞা ইতিমধ্যে দেখা হয়ে গেছে যে—
soniox_rt_streaming,/class_lecture/class_onnorokom_101_d_46.wav,class_lecture,0.0,0.0,1.848,3.12,2.561,4.366,1.805,2.419,7,1,যখন বস্তু এখানে আসছে,যখন বস্তু এখানে আসছে।
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_148.wav,class_lecture,0.08695652173913043,0.5,1.544,2.4,2.426,3.695,1.269,2.9114,7,1,তাহলে এইটাকে এমনভাবে রা,তাহলে এটাকে এমনভাবে রাখ।
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_130.wav,class_lecture,0.0,0.0,1.813,4.642,2.644,5.859,3.215,1.8223,19,1,বা শিখব যে দুইটা ভেক্টরকে যখন আমরা ডট গুণন করব,বা শিখব যে দুইটা ভেক্টরকে যখন আমরা ডট গুণন করব—
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_128.wav,class_lecture,0.0,0.0,1.584,2.133,2.524,3.441,0.917,3.7524,4,1,এগুলো কিন্তু বারবার,এগুলো কিন্তু বারবার—
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_124.wav,class_lecture,0.0,0.0,1.813,1.929,2.363,3.147,0.784,4.0137,2,1,ভেক্টরের দিক,ভেক্টরের দিক।
soniox_rt_streaming,/class_lecture/class_onnorokom_105_d_55.wav,class_lecture,0.08,0.5,1.726,2.599,2.481,3.89,1.409,2.7609,5,1,মধ্যবর্তী কোনকে থিটা ধরবা,মধ্যবর্তী কোণকে থিটা ধরব।
